# Synthetic hourly wind capacity factor, one year, dimensionless 0 to 1.
# Generated by make_profiles.py with seed 20260815. Not measured data.
# Speeds drawn from a Weibull distribution, shape 2.1 and scale 8.0 m/s,
# with hour to hour autocorrelation, passed through the toolkit power
# curve with cut-in 3, rated 12 and cut-out 25 m/s.
hour,wind_speed_ms,cf
5384,7.1824,0.2019
5385,6.3468,0.1344
5386,6.9978,0.1856
5387,8.5563,0.3524
5388,7.9910,0.2841
5389,6.7974,0.1688
5390,7.4144,0.2237
5391,7.9834,0.2833
5392,8.2697,0.3166
5393,8.3627,0.3280
5394,8.9164,0.4009
5395,6.6444,0.1566
5396,7.1691,0.2007
5397,6.5539,0.1496
5398,6.5513,0.1494
5399,5.7805,0.0977
5400,4.0732,0.0239
5401,4.0377,0.0228
5402,4.3974,0.0341
5403,3.8003,0.0164
5404,3.6458,0.0126
5405,2.9051,0.0000
5406,2.5679,0.0000
5407,2.1905,0.0000
5408,2.1506,0.0000
5409,1.8387,0.0000
5410,2.9462,0.0000
5411,2.5772,0.0000
5412,2.1243,0.0000
5413,2.9095,0.0000
5414,3.4327,0.0079
5415,4.0525,0.0233
5416,5.1686,0.0653
5417,5.1255,0.0633
5418,4.5710,0.0403
5419,4.6267,0.0424
5420,4.3840,0.0337
5421,3.8679,0.0181
5422,2.6147,0.0000
5423,3.8411,0.0174
5424,3.2022,0.0034
5425,4.2552,0.0294
5426,3.9196,0.0195
5427,4.3037,0.0310
5428,4.7708,0.0480
5429,5.3865,0.0760
5430,7.0455,0.1897
5431,9.2221,0.4452
5432,10.2966,0.6259
5433,8.5024,0.3455
5434,7.4820,0.2304
5435,9.2653,0.4517
5436,8.5417,0.3505
5437,7.7878,0.2618
5438,7.4555,0.2278
5439,6.1511,0.1209
5440,6.1726,0.1224
5441,6.8043,0.1693
5442,5.2111,0.0673
5443,5.8100,0.0994
5444,5.7527,0.0960
5445,5.6226,0.0886
5446,5.6009,0.0874
5447,6.0733,0.1158
5448,5.1252,0.0633
5449,5.4765,0.0807
5450,5.4768,0.0807
5451,5.0418,0.0595
5452,3.9265,0.0197
5453,3.6311,0.0123
5454,3.2707,0.0047
5455,3.2786,0.0048
5456,3.6332,0.0123
5457,4.6342,0.0426
5458,4.5570,0.0398
5459,5.3898,0.0762
5460,5.5538,0.0848
5461,5.6328,0.0892
5462,6.6838,0.1597
5463,6.8183,0.1705
5464,7.4696,0.2291
5465,9.3092,0.4584
5466,9.7958,0.5367
5467,8.8038,0.3853
5468,9.5240,0.4920
5469,8.5438,0.3508
5470,6.9058,0.1777
5471,7.9387,0.2783
5472,9.0175,0.4152
5473,8.2437,0.3135
5474,7.5447,0.2366
5475,9.3770,0.4689
5476,8.8650,0.3937
5477,7.8601,0.2696
5478,8.5604,0.3529
5479,8.4742,0.3419
5480,8.5125,0.3468
5481,9.7714,0.5326
5482,10.8692,0.7390
5483,9.3206,0.4601
5484,9.4781,0.4847
5485,8.0541,0.2913
5486,8.7448,0.3773
5487,9.2503,0.4495
5488,8.2173,0.3103
5489,9.5437,0.4952
5490,10.8337,0.7317
5491,12.7845,1.0000
5492,12.0827,1.0000
5493,13.0212,1.0000
5494,13.3367,1.0000
5495,13.5668,1.0000
5496,12.9507,1.0000
5497,13.0525,1.0000
5498,14.2099,1.0000
5499,14.8035,1.0000
5500,15.7660,1.0000
5501,15.3754,1.0000
5502,14.1518,1.0000
5503,15.2167,1.0000
5504,13.7495,1.0000
5505,13.7582,1.0000
5506,11.7016,0.9261
5507,12.0136,1.0000
5508,10.6392,0.6921
5509,12.0779,1.0000
5510,11.3575,0.8454
5511,11.4729,0.8719
5512,13.1413,1.0000
5513,12.2808,1.0000
5514,11.6933,0.9241
5515,10.3401,0.6341
5516,10.8739,0.7400
5517,9.9847,0.5693
5518,9.5754,0.5003
5519,9.7183,0.5237
5520,9.4821,0.4853
5521,10.0282,0.5770
5522,9.6570,0.5136
5523,9.4312,0.4773
5524,9.8809,0.5513
5525,9.1057,0.4280
5526,9.0009,0.4128
5527,11.3178,0.8364
5528,12.0785,1.0000
5529,13.0060,1.0000
5530,12.5492,1.0000
5531,12.6610,1.0000
5532,11.2025,0.8106
5533,10.4131,0.6479
5534,11.3140,0.8355
5535,10.1613,0.6009
5536,8.8849,0.3965
5537,8.2993,0.3202
5538,8.2200,0.3107
5539,8.0364,0.2893
5540,7.3284,0.2155
5541,9.2406,0.4480
5542,9.0841,0.4248
5543,8.8827,0.3962
5544,6.4273,0.1402
5545,4.3732,0.0333
5546,5.1049,0.0623
5547,4.4361,0.0354
5548,3.7487,0.0151
5549,4.1072,0.0249
5550,4.8113,0.0496
5551,4.4332,0.0353
5552,4.4613,0.0363
5553,3.1603,0.0027
5554,3.0178,0.0003
5555,3.4967,0.0093
5556,3.3888,0.0070
5557,4.3018,0.0309
5558,4.1146,0.0251
5559,3.7005,0.0139
5560,4.8494,0.0512
5561,4.0356,0.0228
5562,4.8334,0.0505
5563,3.8487,0.0176
5564,3.7353,0.0148
5565,2.3621,0.0000
5566,2.2052,0.0000
5567,2.6488,0.0000
5568,3.2138,0.0036
5569,3.9049,0.0191
5570,2.3624,0.0000
5571,1.4638,0.0000
5572,2.1594,0.0000
5573,3.0750,0.0012
5574,2.6652,0.0000
5575,2.5243,0.0000
5576,2.7662,0.0000
5577,2.6550,0.0000
5578,3.7967,0.0163
5579,2.8902,0.0000
5580,2.0917,0.0000
5581,2.3534,0.0000
5582,3.2264,0.0039
5583,3.8704,0.0182
5584,4.1295,0.0255
5585,5.6549,0.0904
5586,4.9646,0.0561
5587,4.7580,0.0475
5588,4.8128,0.0497
5589,4.6967,0.0450
5590,5.1981,0.0667
5591,4.1700,0.0268
5592,4.0830,0.0241
5593,6.4687,0.1433
5594,6.1271,0.1194
5595,6.9965,0.1855
5596,6.6255,0.1551
5597,7.0384,0.1891
5598,7.0907,0.1937
5599,8.1278,0.2998
5600,8.2720,0.3169
5601,8.9433,0.4046
5602,8.4946,0.3445
5603,7.4263,0.2249
5604,10.4310,0.6514
5605,10.7941,0.7235
5606,13.3860,1.0000
5607,15.3791,1.0000
5608,15.9944,1.0000
5609,15.8336,1.0000
5610,17.4837,1.0000
5611,14.8797,1.0000
5612,14.1877,1.0000
5613,14.1523,1.0000
5614,14.1901,1.0000
5615,13.1669,1.0000
5616,11.1016,0.7885
5617,11.3404,0.8415
5618,9.7618,0.5310
5619,10.7120,0.7067
5620,13.7844,1.0000
5621,13.0659,1.0000
5622,12.4178,1.0000
5623,11.0603,0.7795
5624,9.3864,0.4703
5625,9.0624,0.4217
5626,10.8302,0.7309
5627,11.0203,0.7710
5628,11.1333,0.7954
5629,10.1171,0.5929
5630,10.0461,0.5802
5631,11.5006,0.8784
5632,12.0381,1.0000
5633,11.2903,0.8302
5634,11.6820,0.9214
5635,10.9082,0.7472
5636,10.7921,0.7231
5637,11.4039,0.8560
5638,10.8570,0.7365
5639,10.9939,0.7653
5640,11.5828,0.8977
5641,10.0558,0.5819
5642,10.2558,0.6183
5643,8.5231,0.3481
5644,7.9436,0.2788
5645,9.2024,0.4423
5646,7.2238,0.2057
5647,6.0335,0.1133
5648,7.0959,0.1942
5649,8.4782,0.3424
5650,9.2677,0.4521
5651,10.2272,0.6130
5652,10.7942,0.7235
5653,10.5758,0.6795
5654,10.4528,0.6555
5655,9.0998,0.4271
5656,10.1944,0.6070
5657,10.8107,0.7269
5658,13.1441,1.0000
5659,12.3395,1.0000
5660,11.1192,0.7923
5661,12.0593,1.0000
5662,10.0383,0.5788
5663,11.4505,0.8667
5664,12.0596,1.0000
5665,9.0372,0.4180
5666,9.8032,0.5380
5667,10.1494,0.5988
5668,8.9486,0.4054
5669,11.4031,0.8558
5670,13.0437,1.0000
5671,11.7252,0.9318
5672,11.3205,0.8370
5673,9.9703,0.5668
5674,10.1909,0.6063
5675,10.3471,0.6354
5676,11.3044,0.8334
5677,10.5478,0.6740
5678,12.0477,1.0000
5679,11.6812,0.9212
5680,9.3252,0.4609
5681,11.2886,0.8298
5682,12.2374,1.0000
5683,12.8872,1.0000
5684,11.1658,0.8025
5685,9.0645,0.4220
5686,6.7311,0.1634
5687,7.3613,0.2186
5688,8.4186,0.3349
5689,8.7677,0.3804
5690,8.0981,0.2963
5691,8.7339,0.3758
5692,10.0441,0.5798
5693,9.0692,0.4227
5694,9.5258,0.4923
5695,10.1341,0.5960
5696,9.3811,0.4695
5697,5.9673,0.1090
5698,4.2421,0.0290
5699,4.7952,0.0489
5700,4.9861,0.0570
5701,4.8522,0.0513
5702,5.3704,0.0752
5703,6.0327,0.1132
5704,5.4516,0.0794
5705,6.3710,0.1362
5706,5.5389,0.0840
5707,5.5247,0.0833
5708,3.9736,0.0210
5709,4.3738,0.0333
5710,4.4794,0.0370
5711,5.4559,0.0796
5712,5.9704,0.1092
5713,6.3007,0.1312
5714,5.2624,0.0698
5715,6.6402,0.1563
5716,5.1002,0.0621
5717,4.0806,0.0241
5718,4.0403,0.0229
5719,4.1072,0.0249
5720,4.6465,0.0431
5721,3.4224,0.0077
5722,2.0702,0.0000
5723,2.1245,0.0000
5724,3.7658,0.0155
5725,3.7173,0.0143
5726,4.1173,0.0252
5727,4.4677,0.0366
5728,4.8482,0.0511
5729,4.5902,0.0410
5730,4.7285,0.0463
5731,6.9460,0.1811
5732,6.1589,0.1215
5733,4.4724,0.0367
5734,5.1525,0.0645
5735,5.0315,0.0590
5736,4.4513,0.0360
5737,4.4835,0.0371
5738,3.6990,0.0139
5739,4.4330,0.0353
5740,6.9709,0.1833
5741,6.4097,0.1389
5742,6.5544,0.1497
5743,6.2093,0.1249
5744,8.7708,0.3808
5745,9.0802,0.4243
5746,10.7128,0.7069
5747,11.0182,0.7705
5748,9.8906,0.5529
5749,9.8351,0.5434
5750,11.1135,0.7911
5751,11.0528,0.7779
5752,10.0200,0.5756
5753,11.9015,0.9752
5754,14.2464,1.0000
5755,14.0955,1.0000
5756,12.5456,1.0000
5757,12.4124,1.0000
5758,12.4256,1.0000
5759,12.2059,1.0000
5760,11.6215,0.9069
5761,11.4599,0.8689
5762,12.2570,1.0000
5763,10.7727,0.7191
5764,11.0810,0.7840
5765,11.3820,0.8510
5766,9.9554,0.5642
5767,9.9828,0.5690
5768,8.6650,0.3666
5769,7.1927,0.2029
5770,8.3361,0.3247
5771,8.1380,0.3010
5772,8.5171,0.3473
5773,10.0539,0.5816
5774,10.4188,0.6490
5775,9.5914,0.5029
5776,10.4182,0.6489
5777,8.7230,0.3743
5778,7.8970,0.2737
5779,7.9693,0.2817
5780,6.7383,0.1640
5781,7.9341,0.2778
5782,7.0957,0.1942
5783,5.6439,0.0898
5784,5.3707,0.0752
5785,5.3962,0.0765
5786,4.5300,0.0388
5787,4.6659,0.0438
5788,4.8926,0.0530
5789,6.4782,0.1440
5790,7.0140,0.1870
5791,6.3655,0.1358
5792,5.0675,0.0606
5793,6.8837,0.1759
5794,6.0186,0.1123
5795,4.2274,0.0285
5796,3.3580,0.0064
5797,2.8065,0.0000
5798,3.1382,0.0023
5799,3.1837,0.0031
5800,2.5675,0.0000
5801,2.4841,0.0000
5802,3.7812,0.0159
5803,4.4928,0.0374
5804,3.5371,0.0101
5805,4.9751,0.0565
5806,4.9072,0.0536
5807,3.4978,0.0093
5808,4.4561,0.0361
5809,4.6861,0.0446
5810,4.4121,0.0346
5811,5.8939,0.1045
5812,7.0075,0.1864
5813,7.7695,0.2598
5814,8.8621,0.3933
5815,8.4669,0.3410
5816,9.8707,0.5495
5817,7.6207,0.2443
5818,8.6839,0.3691
5819,9.1830,0.4394
5820,8.2804,0.3179
5821,8.7202,0.3740
5822,8.4229,0.3354
5823,8.1969,0.3079
5824,9.1086,0.4284
5825,8.0581,0.2917
5826,7.7448,0.2572
5827,7.1561,0.1996
5828,4.9220,0.0542
5829,5.4549,0.0795
5830,5.5239,0.0832
5831,5.9705,0.1092
5832,4.9905,0.0572
5833,3.0602,0.0010
5834,1.5828,0.0000
5835,1.8630,0.0000
5836,2.2457,0.0000
5837,1.7277,0.0000
5838,1.5800,0.0000
5839,1.5804,0.0000
5840,1.0399,0.0000
5841,1.5115,0.0000
5842,1.3254,0.0000
5843,2.3781,0.0000
5844,2.4869,0.0000
5845,2.6204,0.0000
5846,2.3405,0.0000
5847,2.5285,0.0000
5848,3.3183,0.0056
5849,2.4804,0.0000
5850,1.9871,0.0000
5851,2.3676,0.0000
5852,2.1067,0.0000
5853,2.0291,0.0000
5854,1.4679,0.0000
5855,2.8881,0.0000
5856,3.6196,0.0120
5857,2.3057,0.0000
5858,3.2999,0.0053
5859,2.4917,0.0000
5860,2.3766,0.0000
5861,1.3128,0.0000
5862,1.2107,0.0000
5863,0.8864,0.0000
5864,1.0632,0.0000
5865,1.6229,0.0000
5866,1.2395,0.0000
5867,1.9421,0.0000
5868,2.0621,0.0000
5869,2.3963,0.0000
5870,2.3868,0.0000
5871,2.0004,0.0000
5872,3.0049,0.0001
5873,2.8921,0.0000
5874,2.5505,0.0000
5875,2.7789,0.0000
5876,2.5599,0.0000
5877,2.5799,0.0000
5878,2.0851,0.0000
5879,1.9017,0.0000
5880,1.6479,0.0000
5881,2.2153,0.0000
5882,2.9124,0.0000
5883,4.9509,0.0555
5884,3.8612,0.0180
5885,4.3645,0.0330
5886,4.2116,0.0280
5887,3.1091,0.0018
5888,2.1275,0.0000
5889,3.1104,0.0018
5890,3.5740,0.0110
5891,3.2414,0.0041
5892,4.5003,0.0377
5893,6.7212,0.1626
5894,6.3261,0.1330
5895,5.7653,0.0968
5896,5.0510,0.0599
5897,4.6130,0.0418
5898,4.9441,0.0552
5899,4.4117,0.0346
5900,3.9610,0.0207
5901,3.6706,0.0132
5902,4.7004,0.0452
5903,4.7348,0.0465
5904,6.5068,0.1461
5905,8.2264,0.3114
5906,9.1747,0.4381
5907,11.9687,0.9921
5908,10.2647,0.6200
5909,10.2328,0.6140
5910,10.3842,0.6424
5911,12.2793,1.0000
5912,13.6739,1.0000
5913,15.5671,1.0000
5914,13.5811,1.0000
5915,11.2677,0.8251
5916,11.2223,0.8150
5917,13.9228,1.0000
5918,14.0872,1.0000
5919,13.7673,1.0000
5920,13.1708,1.0000
5921,13.5402,1.0000
5922,12.0556,1.0000
5923,13.5124,1.0000
5924,12.8582,1.0000
5925,11.4967,0.8775
5926,11.1764,0.8049
5927,12.4523,1.0000
5928,13.2375,1.0000
5929,13.0898,1.0000
5930,10.7603,0.7166
5931,9.5528,0.4966
5932,9.6289,0.5090
5933,9.7899,0.5357
5934,7.4719,0.2294
5935,6.9056,0.1777
5936,6.2386,0.1269
5937,5.8048,0.0991
5938,4.6737,0.0441
5939,3.6152,0.0119
5940,3.6186,0.0120
5941,2.9654,0.0000
5942,2.5682,0.0000
5943,3.1412,0.0023
5944,3.7397,0.0149
5945,4.3254,0.0317
5946,4.0468,0.0231
5947,3.9440,0.0202
5948,5.3366,0.0735
5949,6.9296,0.1798
5950,8.4865,0.3434
5951,7.7014,0.2527
5952,7.3421,0.2168
5953,7.3406,0.2167
5954,7.1185,0.1962
5955,6.3160,0.1322
5956,6.5983,0.1530
5957,6.2436,0.1272
5958,6.5779,0.1515
5959,5.9975,0.1110
5960,6.4577,0.1424
5961,7.5331,0.2354
5962,7.6931,0.2518
5963,7.3671,0.2192
5964,6.8478,0.1729
5965,5.8063,0.0992
5966,7.0554,0.1906
5967,8.7338,0.3758
5968,8.7009,0.3714
5969,7.6560,0.2479
5970,8.8070,0.3857
5971,10.5411,0.6727
5972,10.3902,0.6436
5973,11.0594,0.7794
5974,10.2977,0.6261
5975,9.9935,0.5709
5976,8.2811,0.3180
5977,6.9450,0.1811
5978,7.5020,0.2323
5979,7.0798,0.1928
5980,8.3394,0.3251
5981,8.7293,0.3752
5982,10.7202,0.7084
5983,12.2809,1.0000
5984,12.5244,1.0000
5985,12.5537,1.0000
5986,11.7828,0.9458
5987,10.2835,0.6234
5988,10.5141,0.6674
5989,9.4510,0.4804
5990,8.5342,0.3495
5991,10.3957,0.6446
5992,9.0947,0.4264
5993,8.3587,0.3275
5994,6.4662,0.1431
5995,6.5167,0.1468
5996,9.0346,0.4177
5997,10.3293,0.6320
5998,8.7354,0.3760
5999,8.2958,0.3198
6000,11.4075,0.8568
6001,10.5369,0.6719
6002,10.5763,0.6796
6003,10.3413,0.6343
6004,12.3293,1.0000
6005,12.7552,1.0000
6006,11.7129,0.9288
6007,11.5521,0.8904
6008,12.7248,1.0000
6009,13.4867,1.0000
6010,14.3965,1.0000
6011,15.2618,1.0000
6012,13.7884,1.0000
6013,12.5791,1.0000
6014,14.9635,1.0000
6015,13.4705,1.0000
6016,14.5600,1.0000
6017,14.1802,1.0000
6018,12.9027,1.0000
6019,12.4454,1.0000
6020,10.4572,0.6564
6021,11.0147,0.7697
6022,10.8463,0.7343
6023,9.6967,0.5201
6024,8.9588,0.4068
6025,7.2647,0.2095
6026,9.1645,0.4366
6027,7.8429,0.2677
6028,7.8257,0.2659
6029,8.2430,0.3134
6030,9.8831,0.5516
6031,8.5991,0.3579
6032,10.0488,0.5807
6033,12.4834,1.0000
6034,11.5471,0.8893
6035,10.5132,0.6672
6036,9.8481,0.5456
6037,9.7645,0.5315
6038,10.9524,0.7565
6039,8.9062,0.3994
6040,8.3519,0.3266
6041,9.1267,0.4310
6042,7.2842,0.2113
6043,6.7015,0.1611
6044,5.6938,0.0926
6045,5.7073,0.0934
6046,4.3288,0.0318
6047,3.7225,0.0145
6048,4.6496,0.0432
6049,4.3447,0.0323
6050,3.6559,0.0129
6051,4.2419,0.0290
6052,4.4282,0.0352
6053,4.1248,0.0254
6054,4.1252,0.0254
6055,2.7676,0.0000
6056,2.6777,0.0000
6057,3.1402,0.0023
6058,2.8578,0.0000
6059,3.9172,0.0195
6060,3.0901,0.0015
6061,4.1186,0.0252
6062,5.6412,0.0897
6063,5.4192,0.0777
6064,5.2334,0.0684
6065,6.2087,0.1248
6066,5.5848,0.0865
6067,5.1351,0.0637
6068,5.3061,0.0720
6069,5.7846,0.0979
6070,4.7000,0.0452
6071,6.1201,0.1189
6072,5.6848,0.0921
6073,5.1952,0.0666
6074,7.1865,0.2023
6075,7.6705,0.2494
6076,7.5650,0.2387
6077,7.6917,0.2517
6078,6.4901,0.1448
6079,8.5881,0.3565
6080,9.1246,0.4308
6081,9.6806,0.5175
6082,7.8278,0.2661
6083,7.8277,0.2661
6084,10.2100,0.6098
6085,9.2602,0.4510
6086,8.1791,0.3058
6087,9.7916,0.5360
6088,10.3544,0.6368
6089,10.3810,0.6418
6090,10.5961,0.6835
6091,9.7572,0.5302
6092,8.8383,0.3900
6093,9.1677,0.4371
6094,8.2677,0.3164
6095,7.5120,0.2333
6096,6.9405,0.1807
6097,7.0814,0.1929
6098,7.8819,0.2720
6099,9.4301,0.4771
6100,10.4503,0.6551
6101,11.4013,0.8554
6102,11.1952,0.8090
6103,12.3565,1.0000
6104,13.4493,1.0000
6105,13.2063,1.0000
6106,13.8769,1.0000
6107,12.7708,1.0000
6108,15.1352,1.0000
6109,14.9503,1.0000
6110,13.3040,1.0000
6111,12.2225,1.0000
6112,11.6244,0.9076
6113,10.8670,0.7386
6114,11.2584,0.8231
6115,12.3027,1.0000
6116,11.9539,0.9883
6117,12.8227,1.0000
6118,13.1714,1.0000
6119,13.9881,1.0000
6120,14.5146,1.0000
6121,13.6031,1.0000
6122,13.4007,1.0000
6123,11.9879,0.9969
6124,10.6953,0.7034
6125,9.9149,0.5571
6126,10.6278,0.6898
6127,10.1852,0.6053
6128,9.5729,0.4999
6129,9.0496,0.4198
6130,9.1271,0.4311
6131,8.6629,0.3663
6132,8.7757,0.3814
6133,9.2554,0.4502
6134,10.8960,0.7446
6135,11.2098,0.8122
6136,9.9215,0.5583
6137,8.6557,0.3654
6138,9.9136,0.5569
6139,11.0782,0.7834
6140,10.3672,0.6392
6141,11.7057,0.9271
6142,12.2621,1.0000
6143,11.6519,0.9141
6144,11.6398,0.9112
6145,12.4696,1.0000
6146,12.4908,1.0000
6147,12.6922,1.0000
6148,11.7345,0.9341
6149,11.7194,0.9304
6150,11.8057,0.9515
6151,12.2901,1.0000
6152,13.5067,1.0000
6153,14.9809,1.0000
6154,14.9791,1.0000
6155,14.9707,1.0000
6156,14.9450,1.0000
6157,13.9323,1.0000
6158,15.7436,1.0000
6159,16.0435,1.0000
6160,14.0120,1.0000
6161,14.6320,1.0000
6162,13.4127,1.0000
6163,12.5276,1.0000
6164,10.7917,0.7230
6165,12.5127,1.0000
6166,9.8793,0.5510
6167,9.1694,0.4374
6168,10.0247,0.5764
6169,10.3366,0.6334
6170,10.9021,0.7459
6171,11.1976,0.8095
6172,11.7948,0.9488
6173,11.4623,0.8695
6174,9.5407,0.4947
6175,10.1615,0.6010
6176,9.1829,0.4394
6177,9.4492,0.4801
6178,8.5579,0.3526
6179,7.6072,0.2429
6180,9.1678,0.4371
6181,8.6092,0.3593
6182,9.1585,0.4357
6183,9.4796,0.4849
6184,6.5536,0.1496
6185,6.3334,0.1335
6186,6.0326,0.1132
6187,5.7802,0.0977
6188,7.5682,0.2390
6189,9.6024,0.5046
6190,11.2088,0.8120
6191,11.0825,0.7844
6192,11.0168,0.7702
6193,8.7682,0.3804
6194,8.0026,0.2854
6195,10.1952,0.6071
6196,9.9256,0.5590
6197,10.0117,0.5741
6198,8.5005,0.3452
6199,9.1484,0.4342
6200,8.9225,0.4017
6201,10.1164,0.5928
6202,8.6371,0.3629
6203,6.6097,0.1539
6204,7.4480,0.2270
6205,7.0115,0.1868
6206,8.6576,0.3656
6207,8.3309,0.3240
6208,8.7806,0.3821
6209,7.3657,0.2191
6210,8.2074,0.3091
6211,9.5306,0.4931
6212,10.2931,0.6252
6213,12.8571,1.0000
6214,14.9153,1.0000
6215,15.2453,1.0000
6216,17.4393,1.0000
6217,17.2218,1.0000
6218,18.6052,1.0000
6219,17.1344,1.0000
6220,19.1709,1.0000
6221,17.1764,1.0000
6222,19.0708,1.0000
6223,20.1281,1.0000
6224,19.3314,1.0000
6225,19.8208,1.0000
6226,16.9139,1.0000
6227,16.3182,1.0000
6228,14.6302,1.0000
6229,14.4651,1.0000
6230,11.9565,0.9890
6231,14.0429,1.0000
6232,13.5626,1.0000
6233,13.8333,1.0000
6234,13.4233,1.0000
6235,13.9773,1.0000
6236,13.3546,1.0000
6237,10.4645,0.6578
6238,10.1031,0.5904
6239,10.2568,0.6185
6240,8.4841,0.3431
6241,11.3134,0.8354
6242,9.3245,0.4607
6243,9.4668,0.4829
6244,8.3426,0.3255
6245,8.0472,0.2905
6246,8.6320,0.3623
6247,8.8300,0.3889
6248,8.5199,0.3477
6249,9.7402,0.5274
6250,7.9713,0.2819
6251,6.9255,0.1794
6252,6.3238,0.1328
6253,7.0779,0.1926
6254,7.7491,0.2577
6255,5.5312,0.0836
6256,6.3401,0.1340
6257,5.6923,0.0926
6258,5.8925,0.1044
6259,5.8099,0.0994
6260,4.6679,0.0439
6261,4.5216,0.0385
6262,3.8988,0.0190
6263,4.2569,0.0295
6264,4.0821,0.0241
6265,4.7927,0.0488
6266,4.9923,0.0573
6267,4.3376,0.0321
6268,4.3764,0.0334
6269,4.9208,0.0542
6270,4.9454,0.0552
6271,5.1191,0.0630
6272,5.0014,0.0577
6273,6.2868,0.1302
6274,7.4263,0.2249
6275,7.6418,0.2465
6276,6.8303,0.1715
6277,7.9953,0.2846
6278,6.7515,0.1651
6279,5.1639,0.0651
6280,5.1090,0.0625
6281,5.6097,0.0879
6282,6.0144,0.1120
6283,5.9041,0.1051
6284,5.6832,0.0920
6285,6.1472,0.1207
6286,4.5857,0.0408
6287,5.4245,0.0780
6288,5.0001,0.0576
6289,6.7337,0.1636
6290,7.1574,0.1997
6291,8.2905,0.3191
6292,8.3944,0.3319
6293,9.9811,0.5687
6294,8.4923,0.3442
6295,8.3930,0.3317
6296,9.5736,0.5000
6297,9.4328,0.4775
6298,10.7131,0.7070
6299,11.2229,0.8151
6300,8.1995,0.3082
6301,8.2909,0.3192
6302,8.0400,0.2897
6303,7.5315,0.2353
6304,6.1886,0.1235
6305,5.7624,0.0966
6306,5.1910,0.0664
6307,3.5450,0.0103
6308,2.7674,0.0000
6309,4.3117,0.0313
6310,3.3433,0.0061
6311,2.6834,0.0000
6312,1.8603,0.0000
6313,1.7430,0.0000
6314,2.2621,0.0000
6315,2.4250,0.0000
6316,3.3136,0.0055
6317,4.4479,0.0359
6318,2.9161,0.0000
6319,2.4394,0.0000
6320,2.0427,0.0000
6321,2.7425,0.0000
6322,3.2864,0.0050
6323,2.8349,0.0000
6324,3.0389,0.0006
6325,2.9063,0.0000
6326,2.4008,0.0000
6327,2.0954,0.0000
6328,3.3257,0.0058
6329,3.9689,0.0209
6330,4.1218,0.0253
6331,4.8275,0.0503
6332,6.0017,0.1112
6333,5.2659,0.0700
6334,4.5914,0.0410
6335,4.9692,0.0563
6336,5.4329,0.0784
6337,6.8478,0.1729
6338,5.4651,0.0801
6339,5.9453,0.1077
6340,5.8844,0.1039
6341,7.1068,0.1951
6342,5.8258,0.1004
6343,6.5484,0.1492
6344,5.1261,0.0633
6345,4.8757,0.0523
6346,4.9665,0.0561
6347,4.0633,0.0236
6348,2.6040,0.0000
6349,2.8122,0.0000
6350,2.8686,0.0000
6351,3.6108,0.0118
6352,2.1194,0.0000
6353,1.7680,0.0000
6354,1.0153,0.0000
6355,0.8176,0.0000
6356,0.9606,0.0000
6357,1.4968,0.0000
6358,1.7231,0.0000
6359,2.7026,0.0000
6360,3.6647,0.0131
6361,6.1427,0.1204
6362,4.7689,0.0479
6363,4.0652,0.0236
6364,5.1892,0.0663
6365,4.5341,0.0389
6366,3.2190,0.0037
6367,2.4156,0.0000
6368,2.8102,0.0000
6369,2.7034,0.0000
6370,3.2099,0.0036
6371,2.5241,0.0000
6372,2.6817,0.0000
6373,3.2279,0.0039
6374,5.1244,0.0632
6375,5.3354,0.0734
6376,4.5621,0.0399
6377,4.4836,0.0371
6378,4.5883,0.0409
6379,3.9877,0.0214
6380,5.6319,0.0891
6381,6.0853,0.1166
6382,7.1900,0.2026
6383,5.9968,0.1109
6384,4.7692,0.0479
6385,3.4830,0.0090
6386,2.7847,0.0000
6387,2.4461,0.0000
6388,5.0962,0.0619
6389,3.8268,0.0171
6390,3.8767,0.0184
6391,5.6691,0.0912
6392,5.9955,0.1108
6393,7.0866,0.1934
6394,9.3243,0.4607
6395,9.8297,0.5425
6396,9.5396,0.4945
6397,9.6142,0.5066
6398,9.8834,0.5517
6399,8.9561,0.4065
6400,8.5536,0.3520
6401,10.2601,0.6191
6402,11.4757,0.8726
6403,12.3879,1.0000
6404,10.8568,0.7364
6405,9.6986,0.5205
6406,8.2059,0.3090
6407,8.7443,0.3772
6408,8.3194,0.3226
6409,7.5503,0.2372
6410,8.3739,0.3293
6411,9.4673,0.4830
6412,10.5565,0.6757
6413,12.2947,1.0000
6414,13.3018,1.0000
6415,15.3815,1.0000
6416,15.1840,1.0000
6417,13.8064,1.0000
6418,12.9215,1.0000
6419,11.5806,0.8972
6420,11.8292,0.9572
6421,9.8860,0.5521
6422,8.9163,0.4009
6423,6.9243,0.1793
6424,8.2650,0.3160
6425,9.8344,0.5433
6426,9.2183,0.4447
6427,8.7638,0.3798
6428,6.0636,0.1152
6429,6.1281,0.1194
6430,4.5227,0.0385
6431,4.7084,0.0455
6432,4.1503,0.0262
6433,3.9246,0.0197
6434,4.0428,0.0230
6435,4.2231,0.0284
6436,4.9118,0.0538
6437,4.3206,0.0315
6438,3.9890,0.0214
6439,4.3474,0.0324
6440,4.7938,0.0489
6441,4.7349,0.0465
6442,5.9613,0.1087
6443,5.9221,0.1062
6444,6.4819,0.1442
6445,7.3131,0.2141
6446,8.3853,0.3307
6447,10.0574,0.5822
